0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0
0.0032847,-0.49734,-0.49705,-0.004585,-0.0075978,-0.0021709,-0.032346,-8.495e-05,-0.017102,0.15995,0.036146,0.1067,0
0.0066343,-0.49314,-0.49334,-0.0089821,-0.011423,-0.0081824,-0.073507,-0.00028722,-0.0094606,0.3557,0.1038,0.25387,0
0.010629,-0.49007,-0.4888,-0.013385,-0.011436,-0.0057646,-0.11236,-0.00043077,-0.044254,0.54855,0.14308,0.3913,0
0.013701,-0.48561,-0.48545,-0.0177,-0.0034529,-0.0088264,-0.15705,-0.00056222,-0.029743,0.73063,0.22383,0.54,0
0.01755,-0.48435,-0.48174,-0.022014,-0.0081128,0.0041857,-0.18781,-0.0006971,-0.094,0.87797,0.22623,0.62922,0
0.021669,-0.48318,-0.47779,-0.026286,-0.0075578,0.0026511,-0.20809,-0.00082247,-0.16455,1.0303,0.22763,0.7199,0
0.025474,-0.48172,-0.47397,-0.030507,-0.010176,0.0075669,-0.23241,-0.00093781,-0.22771,1.1801,0.23547,0.81736,0
0.029471,-0.48054,-0.46999,-0.034693,-0.01081,0.015579,-0.25523,-0.0010443,-0.29767,1.3318,0.23585,0.90982,0
0.033239,-0.47946,-0.46653,-0.038826,-0.011088,0.014951,-0.27886,-0.0011452,-0.36149,1.4706,0.23765,0.99211,0
0.037492,-0.47924,-0.46257,-0.042963,-0.0065327,0.0059772,-0.28734,-0.0012372,-0.45137,1.6106,0.21715,1.0636,0
0.041657,-0.47893,-0.45866,-0.047059,-0.0066398,0.0073825,-0.30141,-0.0013194,-0.53815,1.7497,0.19894,1.1362,0
0.045845,-0.47874,-0.45477,-0.051123,0.00040561,-0.0077818,-0.30594,-0.0013927,-0.62654,1.887,0.17845,1.2057,0
0.050001,-0.47882,-0.45097,-0.055163,-0.004294,4.9172e-05,-0.32159,-0.0014578,-0.7197,2.0179,0.15265,1.2691,0
0.054097,-0.47861,-0.44715,-0.05915,-0.0043553,-0.000202,-0.33367,-0.0015156,-0.80525,2.1531,0.1335,1.338,0
0.058196,-0.47923,-0.44355,-0.063149,-0.0054866,-0.0046871,-0.34032,-0.0015669,-0.90879,2.2705,0.09642,1.389,0
0.062266,-0.48001,-0.44001,-0.067123,-0.0053611,-0.013301,-0.34398,-0.0016127,-1.0149,2.3838,0.056259,1.4362,0
0.066294,-0.48076,-0.4365,-0.071061,-0.0052298,-0.021914,-0.34753,-0.0016535,-1.1193,2.4965,0.01721,1.4837,0
0.070282,-0.48149,-0.43303,-0.074964,-0.0051938,-0.030402,-0.35098,-0.0016898,-1.2221,2.6086,-0.021021,1.5311,0
0.07423,-0.4822,-0.42958,-0.078831,-0.005266,-0.038761,-0.35434,-0.0017221,-1.3236,2.7199,-0.058512,1.5784,0
0.07814,-0.48289,-0.42616,-0.082663,-0.005451,-0.046987,-0.3576,-0.0017509,-1.4238,2.8305,-0.095304,1.6256,0
0.08201,-0.48357,-0.42278,-0.086461,-0.0057513,-0.055079,-0.36077,-0.0017765,-1.5227,2.9403,-0.13142,1.6727,0
0.085842,-0.48424,-0.41943,-0.090222,-0.0061684,-0.063034,-0.36383,-0.0017992,-1.6202,3.0493,-0.16688,1.7195,0
0.089636,-0.4849,-0.4161,-0.093949,-0.0067035,-0.07085,-0.36681,-0.0018193,-1.7166,3.1574,-0.20169,1.7662,0
0.093392,-0.48554,-0.41281,-0.097641,-0.0073573,-0.078523,-0.3697,-0.0018371,-1.8116,3.2648,-0.23588,1.8127,0
0.097111,-0.48617,-0.40954,-0.1013,-0.0081308,-0.086053,-0.3725,-0.0018526,-1.9055,3.3714,-0.26944,1.859,0
0.10079,-0.48678,-0.40631,-0.10492,-0.0090247,-0.093435,-0.37521,-0.0018662,-1.9981,3.4772,-0.3024,1.9051,0
0.10444,-0.48739,-0.40311,-0.10851,-0.01004,-0.10067,-0.37785,-0.0018781,-2.0896,3.5822,-0.33477,1.9511,0
0.10804,-0.48798,-0.39993,-0.11206,-0.011176,-0.10775,-0.3804,-0.0018882,-2.1798,3.6864,-0.36655,1.9968,0
0.11162,-0.48856,-0.39679,-0.11558,-0.012435,-0.11467,-0.38289,-0.0018969,-2.2689,3.7899,-0.39776,2.0423,0
0.11515,-0.48913,-0.39367,-0.11906,-0.013816,-0.12144,-0.3853,-0.0019042,-2.3569,3.8925,-0.4284,2.0876,0
0.11865,-0.48968,-0.39058,-0.12251,-0.015322,-0.12805,-0.38764,-0.0019102,-2.4437,3.9944,-0.45849,2.1327,0
0.12212,-0.49023,-0.38752,-0.12593,-0.016951,-0.13449,-0.38991,-0.001915,-2.5295,4.0954,-0.48803,2.1776,0
0.12555,-0.49076,-0.38449,-0.12931,-0.018705,-0.14077,-0.39213,-0.0019188,-2.6141,4.1957,-0.51703,2.2223,0
0.12894,-0.49129,-0.38149,-0.13266,-0.020584,-0.14689,-0.39428,-0.0019215,-2.6976,4.2953,-0.5455,2.2668,0
0.13231,-0.4918,-0.37851,-0.13598,-0.02259,-0.15283,-0.39638,-0.0019233,-2.78,4.394,-0.57345,2.3111,0
0.13563,-0.4923,-0.37556,-0.13926,-0.024722,-0.15859,-0.39843,-0.0019243,-2.8614,4.492,-0.60089,2.3551,0
0.13893,-0.49279,-0.37264,-0.14251,-0.026982,-0.16418,-0.40043,-0.0019245,-2.9417,4.5892,-0.62783,2.3989,0
0.14219,-0.49327,-0.36975,-0.14573,-0.02937,-0.16959,-0.40238,-0.0019239,-3.021,4.6857,-0.65427,2.4425,0
0.14542,-0.49374,-0.36688,-0.14892,-0.031887,-0.17482,-0.40428,-0.0019226,-3.0993,4.7814,-0.68021,2.4859,0
0.14861,-0.4942,-0.36404,-0.15207,-0.034533,-0.17986,-0.40615,-0.0019208,-3.1765,4.8763,-0.70568,2.5291,0
0.15177,-0.49465,-0.36122,-0.15519,-0.03731,-0.18471,-0.40798,-0.0019183,-3.2528,4.9705,-0.73067,2.572,0
0.1549,-0.49509,-0.35844,-0.15829,-0.040218,-0.18937,-0.40978,-0.0019152,-3.328,5.0639,-0.75519,2.6147,0
0.158,-0.49553,-0.35567,-0.16135,-0.043259,-0.19383,-0.41155,-0.0019117,-3.4023,5.1567,-0.77925,2.6572,0
0.16107,-0.49595,-0.35294,-0.16438,-0.046432,-0.1981,-0.41329,-0.0019076,-3.4756,5.2486,-0.80285,2.6995,0
0.1641,-0.49636,-0.35022,-0.16738,-0.04974,-0.20216,-0.41501,-0.0019032,-3.548,5.3399,-0.826,2.7415,0
0.1671,-0.49676,-0.34754,-0.17034,-0.053182,-0.20602,-0.41671,-0.0018983,-3.6194,5.4304,-0.84871,2.7833,0
0.17008,-0.49715,-0.34487,-0.17328,-0.05676,-0.20966,-0.4184,-0.001893,-3.6898,5.5202,-0.87099,2.8249,0
0.17302,-0.49753,-0.34224,-0.17619,-0.060475,-0.21309,-0.42007,-0.0018873,-3.7594,5.6092,-0.89283,2.8663,0
0.17593,-0.49791,-0.33962,-0.17907,-0.064329,-0.2163,-0.42174,-0.0018813,-3.828,5.6976,-0.91424,2.9074,0
0.17881,-0.49827,-0.33704,-0.18192,-0.068321,-0.21929,-0.4234,-0.001875,-3.8957,5.7852,-0.93522,2.9484,0
0.18167,-0.49863,-0.33447,-0.18474,-0.072453,-0.22206,-0.42507,-0.0018684,-3.9625,5.8722,-0.95579,2.9891,0
0.18449,-0.49897,-0.33193,-0.18753,-0.076727,-0.22459,-0.42673,-0.0018615,-4.0284,5.9584,-0.97595,3.0296,0
0.18728,-0.49931,-0.32941,-0.19029,-0.081144,-0.22689,-0.42841,-0.0018544,-4.0935,6.044,-0.9957,3.0698,0
0.19005,-0.49964,-0.32692,-0.19303,-0.085704,-0.22894,-0.4301,-0.001847,-4.1576,6.1288,-1.015,3.1099,0
0.19278,-0.49996,-0.32445,-0.19573,-0.09041,-0.23076,-0.4318,-0.0018393,-4.2209,6.213,-1.034,3.1497,0
0.19549,-0.50027,-0.322,-0.19841,-0.095262,-0.23232,-0.43353,-0.0018315,-4.2833,0.01334,-1.0525,3.1893,0
0.19817,-0.50057,-0.31958,-0.20106,-0.10026,-0.23362,-0.43529,-0.0018235,-4.3449,0.096181,-1.0706,3.2288,0
0.20082,-0.50086,-0.31717,-0.20368,-0.10541,-0.23467,-0.43707,-0.0018153,-4.4056,0.17836,-1.0884,3.268,0
0.20344,-0.50114,-0.31479,-0.20628,-0.11071,-0.23544,-0.43889,-0.0018069,-4.4655,0.25988,-1.1057,3.307,0
0.20604,-0.50141,-0.31243,-0.20885,-0.11617,-0.23595,-0.44076,-0.0017984,-4.5245,0.34076,-1.1227,3.3458,0
0.20861,-0.50167,-0.3101,-0.21139,-0.12178,-0.23617,-0.44267,-0.0017897,-4.5827,0.42099,-1.1393,3.3844,0
0.21115,-0.50192,-0.30778,-0.2139,-0.12754,-0.23611,-0.44463,-0.0017808,-4.6401,0.50059,-1.1554,3.4228,0
0.21366,-0.50217,-0.30549,-0.21639,-0.13347,-0.23575,-0.44666,-0.0017719,-4.6966,0.57956,-1.1712,3.461,0
